,id_x_x,device_id_x,transaction_value_x,account_id,ts_millis_x,latitude_x,longitude_x,zip_x,id_x_y,device_id_y,transaction_value_y,ts_millis_y,latitude_y,longitude_y,zip_y,distance,diff_first_second,average,fraud
7233,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,7.522084193072792e+18,3061.0,134.61,1465289642724.0,42.952124,-71.65393900000001,3061,0.0,315193.0,1.5808350030124856,0
7234,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,8.622868305337903e+18,3061.0,88.71,1465289659887.0,42.952124,-71.65393900000001,3061,0.0,298030.0,1.5808350030124856,0
7235,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,5.597443529448561e+18,3061.0,135.5,1465289680994.0,42.952124,-71.65393900000001,3061,0.0,276923.0,1.5808350030124856,0
7236,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,6.146608490508802e+18,3061.0,109.59,1465289689897.0,42.952124,-71.65393900000001,3061,0.0,268020.0,1.5808350030124856,0
7237,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,5.928588947777447e+18,3061.0,137.68,1465289737836.0,42.952124,-71.65393900000001,3061,0.0,220081.0,1.5808350030124856,0
7238,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,7.797457712778715e+18,3061.0,87.11,1465289759052.0,42.952124,-71.65393900000001,3061,0.0,198865.0,1.5808350030124856,0
7239,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,7.588734528484146e+18,3061.0,38.0,1465289814769.0,42.952124,-71.65393900000001,3061,0.0,143148.0,1.5808350030124856,0
7240,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,6.007943283271453e+18,3061.0,113.06,1465289820405.0,42.952124,-71.65393900000001,3061,0.0,137512.0,1.5808350030124856,0
7241,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,4.876773222368222e+18,3061.0,110.55,1465289899851.0,42.952124,-71.65393900000001,3061,0.0,58066.0,1.5808350030124856,0
7242,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,7.823952869596183e+18,3061.0,92.58,1465289916160.0,42.952124,-71.65393900000001,3061,0.0,41757.0,1.5808350030124856,0
7243,7.454882188225093e+18,3061.0,160.79,3061.0,1465289957917.0,42.952124,-71.65393900000001,3061,5.11968571729922e+18,3061.0,72.25,1465289941503.0,42.952124,-71.65393900000001,3061,0.0,16414.0,1.5808350030124856,0
7255,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,6.49127453303684e+18,3061.0,80.66,1464898303725.0,42.952124,-71.65393900000001,3061,0.0,391729827.0,1.5808350030124856,1
7256,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,6.172337046484263e+18,3061.0,59.37,1464898307148.0,42.952124,-71.65393900000001,3061,0.0,391726404.0,1.5808350030124856,1
7257,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,5.700738853192278e+18,3061.0,39.94,1464898331715.0,42.952124,-71.65393900000001,3061,0.0,391701837.0,1.5808350030124856,1
7258,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,5.736458311413723e+18,3061.0,97.54,1465289594766.0,42.952124,-71.65393900000001,3061,0.0,438786.0,1.5808350030124856,0
7259,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,8.682195173128777e+18,3061.0,111.48,1465289601370.0,42.952124,-71.65393900000001,3061,0.0,432182.0,1.5808350030124856,0
7260,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,7.522084193072792e+18,3061.0,134.61,1465289642724.0,42.952124,-71.65393900000001,3061,0.0,390828.0,1.5808350030124856,0
7261,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,8.622868305337903e+18,3061.0,88.71,1465289659887.0,42.952124,-71.65393900000001,3061,0.0,373665.0,1.5808350030124856,0
7262,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,5.597443529448561e+18,3061.0,135.5,1465289680994.0,42.952124,-71.65393900000001,3061,0.0,352558.0,1.5808350030124856,0
7263,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,6.146608490508802e+18,3061.0,109.59,1465289689897.0,42.952124,-71.65393900000001,3061,0.0,343655.0,1.5808350030124856,0
7264,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,5.928588947777447e+18,3061.0,137.68,1465289737836.0,42.952124,-71.65393900000001,3061,0.0,295716.0,1.5808350030124856,0
7265,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,7.797457712778715e+18,3061.0,87.11,1465289759052.0,42.952124,-71.65393900000001,3061,0.0,274500.0,1.5808350030124856,0
7266,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,7.588734528484146e+18,3061.0,38.0,1465289814769.0,42.952124,-71.65393900000001,3061,0.0,218783.0,1.5808350030124856,0
7267,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,6.007943283271453e+18,3061.0,113.06,1465289820405.0,42.952124,-71.65393900000001,3061,0.0,213147.0,1.5808350030124856,0
7268,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,4.876773222368222e+18,3061.0,110.55,1465289899851.0,42.952124,-71.65393900000001,3061,0.0,133701.0,1.5808350030124856,0
7269,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,7.823952869596183e+18,3061.0,92.58,1465289916160.0,42.952124,-71.65393900000001,3061,0.0,117392.0,1.5808350030124856,0
7270,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,5.11968571729922e+18,3061.0,72.25,1465289941503.0,42.952124,-71.65393900000001,3061,0.0,92049.0,1.5808350030124856,0
7271,5.029715096618518e+18,3061.0,38.69,3061.0,1465290033552.0,42.952124,-71.65393900000001,3061,7.454882188225093e+18,3061.0,160.79,1465289957917.0,42.952124,-71.65393900000001,3061,0.0,75635.0,1.5808350030124856,0
7282,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,6.49127453303684e+18,3061.0,80.66,1464898303725.0,42.952124,-71.65393900000001,3061,0.0,391772056.0,1.5808350030124856,1
7283,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,6.172337046484263e+18,3061.0,59.37,1464898307148.0,42.952124,-71.65393900000001,3061,0.0,391768633.0,1.5808350030124856,1
7284,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,5.700738853192278e+18,3061.0,39.94,1464898331715.0,42.952124,-71.65393900000001,3061,0.0,391744066.0,1.5808350030124856,1
7285,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,5.736458311413723e+18,3061.0,97.54,1465289594766.0,42.952124,-71.65393900000001,3061,0.0,481015.0,1.5808350030124856,0
7286,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,8.682195173128777e+18,3061.0,111.48,1465289601370.0,42.952124,-71.65393900000001,3061,0.0,474411.0,1.5808350030124856,0
7287,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,7.522084193072792e+18,3061.0,134.61,1465289642724.0,42.952124,-71.65393900000001,3061,0.0,433057.0,1.5808350030124856,0
7288,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,8.622868305337903e+18,3061.0,88.71,1465289659887.0,42.952124,-71.65393900000001,3061,0.0,415894.0,1.5808350030124856,0
7289,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,5.597443529448561e+18,3061.0,135.5,1465289680994.0,42.952124,-71.65393900000001,3061,0.0,394787.0,1.5808350030124856,0
7290,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,6.146608490508802e+18,3061.0,109.59,1465289689897.0,42.952124,-71.65393900000001,3061,0.0,385884.0,1.5808350030124856,0
7291,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,5.928588947777447e+18,3061.0,137.68,1465289737836.0,42.952124,-71.65393900000001,3061,0.0,337945.0,1.5808350030124856,0
7292,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,7.797457712778715e+18,3061.0,87.11,1465289759052.0,42.952124,-71.65393900000001,3061,0.0,316729.0,1.5808350030124856,0
7293,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,7.588734528484146e+18,3061.0,38.0,1465289814769.0,42.952124,-71.65393900000001,3061,0.0,261012.0,1.5808350030124856,0
7294,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,6.007943283271453e+18,3061.0,113.06,1465289820405.0,42.952124,-71.65393900000001,3061,0.0,255376.0,1.5808350030124856,0
7295,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,4.876773222368222e+18,3061.0,110.55,1465289899851.0,42.952124,-71.65393900000001,3061,0.0,175930.0,1.5808350030124856,0
7296,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,7.823952869596183e+18,3061.0,92.58,1465289916160.0,42.952124,-71.65393900000001,3061,0.0,159621.0,1.5808350030124856,0
7297,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,5.11968571729922e+18,3061.0,72.25,1465289941503.0,42.952124,-71.65393900000001,3061,0.0,134278.0,1.5808350030124856,0
7298,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,7.454882188225093e+18,3061.0,160.79,1465289957917.0,42.952124,-71.65393900000001,3061,0.0,117864.0,1.5808350030124856,0
7299,7.56465372223966e+18,3061.0,130.1,3061.0,1465290075781.0,42.952124,-71.65393900000001,3061,5.029715096618518e+18,3061.0,38.69,1465290033552.0,42.952124,-71.65393900000001,3061,0.0,42229.0,1.5808350030124856,0
7309,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,6.49127453303684e+18,3061.0,80.66,1464898303725.0,42.952124,-71.65393900000001,3061,0.0,391793373.0,1.5808350030124856,1
7310,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,6.172337046484263e+18,3061.0,59.37,1464898307148.0,42.952124,-71.65393900000001,3061,0.0,391789950.0,1.5808350030124856,1
7311,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,5.700738853192278e+18,3061.0,39.94,1464898331715.0,42.952124,-71.65393900000001,3061,0.0,391765383.0,1.5808350030124856,1
7312,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,5.736458311413723e+18,3061.0,97.54,1465289594766.0,42.952124,-71.65393900000001,3061,0.0,502332.0,1.5808350030124856,0
7313,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,8.682195173128777e+18,3061.0,111.48,1465289601370.0,42.952124,-71.65393900000001,3061,0.0,495728.0,1.5808350030124856,0
7314,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,7.522084193072792e+18,3061.0,134.61,1465289642724.0,42.952124,-71.65393900000001,3061,0.0,454374.0,1.5808350030124856,0
7315,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,8.622868305337903e+18,3061.0,88.71,1465289659887.0,42.952124,-71.65393900000001,3061,0.0,437211.0,1.5808350030124856,0
7316,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,5.597443529448561e+18,3061.0,135.5,1465289680994.0,42.952124,-71.65393900000001,3061,0.0,416104.0,1.5808350030124856,0
7317,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,6.146608490508802e+18,3061.0,109.59,1465289689897.0,42.952124,-71.65393900000001,3061,0.0,407201.0,1.5808350030124856,0
7318,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,5.928588947777447e+18,3061.0,137.68,1465289737836.0,42.952124,-71.65393900000001,3061,0.0,359262.0,1.5808350030124856,0
7319,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,7.797457712778715e+18,3061.0,87.11,1465289759052.0,42.952124,-71.65393900000001,3061,0.0,338046.0,1.5808350030124856,0
7320,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,7.588734528484146e+18,3061.0,38.0,1465289814769.0,42.952124,-71.65393900000001,3061,0.0,282329.0,1.5808350030124856,0
7321,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,6.007943283271453e+18,3061.0,113.06,1465289820405.0,42.952124,-71.65393900000001,3061,0.0,276693.0,1.5808350030124856,0
7322,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,4.876773222368222e+18,3061.0,110.55,1465289899851.0,42.952124,-71.65393900000001,3061,0.0,197247.0,1.5808350030124856,0
7323,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,7.823952869596183e+18,3061.0,92.58,1465289916160.0,42.952124,-71.65393900000001,3061,0.0,180938.0,1.5808350030124856,0
7324,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,5.11968571729922e+18,3061.0,72.25,1465289941503.0,42.952124,-71.65393900000001,3061,0.0,155595.0,1.5808350030124856,0
7325,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,7.454882188225093e+18,3061.0,160.79,1465289957917.0,42.952124,-71.65393900000001,3061,0.0,139181.0,1.5808350030124856,0
7326,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,5.029715096618518e+18,3061.0,38.69,1465290033552.0,42.952124,-71.65393900000001,3061,0.0,63546.0,1.5808350030124856,0
7327,7.312659685855433e+18,3061.0,42.54,3061.0,1465290097098.0,42.952124,-71.65393900000001,3061,7.56465372223966e+18,3061.0,130.1,1465290075781.0,42.952124,-71.65393900000001,3061,0.0,21317.0,1.5808350030124856,0
7336,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,6.49127453303684e+18,3061.0,80.66,1464898303725.0,42.952124,-71.65393900000001,3061,0.0,391801685.0,1.5808350030124856,1
7337,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,6.172337046484263e+18,3061.0,59.37,1464898307148.0,42.952124,-71.65393900000001,3061,0.0,391798262.0,1.5808350030124856,1
7338,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,5.700738853192278e+18,3061.0,39.94,1464898331715.0,42.952124,-71.65393900000001,3061,0.0,391773695.0,1.5808350030124856,1
7339,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,5.736458311413723e+18,3061.0,97.54,1465289594766.0,42.952124,-71.65393900000001,3061,0.0,510644.0,1.5808350030124856,0
7340,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,8.682195173128777e+18,3061.0,111.48,1465289601370.0,42.952124,-71.65393900000001,3061,0.0,504040.0,1.5808350030124856,0
7341,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,7.522084193072792e+18,3061.0,134.61,1465289642724.0,42.952124,-71.65393900000001,3061,0.0,462686.0,1.5808350030124856,0
7342,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,8.622868305337903e+18,3061.0,88.71,1465289659887.0,42.952124,-71.65393900000001,3061,0.0,445523.0,1.5808350030124856,0
7343,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,5.597443529448561e+18,3061.0,135.5,1465289680994.0,42.952124,-71.65393900000001,3061,0.0,424416.0,1.5808350030124856,0
7344,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,6.146608490508802e+18,3061.0,109.59,1465289689897.0,42.952124,-71.65393900000001,3061,0.0,415513.0,1.5808350030124856,0
7345,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,5.928588947777447e+18,3061.0,137.68,1465289737836.0,42.952124,-71.65393900000001,3061,0.0,367574.0,1.5808350030124856,0
7346,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,7.797457712778715e+18,3061.0,87.11,1465289759052.0,42.952124,-71.65393900000001,3061,0.0,346358.0,1.5808350030124856,0
7347,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,7.588734528484146e+18,3061.0,38.0,1465289814769.0,42.952124,-71.65393900000001,3061,0.0,290641.0,1.5808350030124856,0
7348,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,6.007943283271453e+18,3061.0,113.06,1465289820405.0,42.952124,-71.65393900000001,3061,0.0,285005.0,1.5808350030124856,0
7349,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,4.876773222368222e+18,3061.0,110.55,1465289899851.0,42.952124,-71.65393900000001,3061,0.0,205559.0,1.5808350030124856,0
7350,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,7.823952869596183e+18,3061.0,92.58,1465289916160.0,42.952124,-71.65393900000001,3061,0.0,189250.0,1.5808350030124856,0
7351,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,5.11968571729922e+18,3061.0,72.25,1465289941503.0,42.952124,-71.65393900000001,3061,0.0,163907.0,1.5808350030124856,0
7352,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,7.454882188225093e+18,3061.0,160.79,1465289957917.0,42.952124,-71.65393900000001,3061,0.0,147493.0,1.5808350030124856,0
7353,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,5.029715096618518e+18,3061.0,38.69,1465290033552.0,42.952124,-71.65393900000001,3061,0.0,71858.0,1.5808350030124856,0
7354,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,7.56465372223966e+18,3061.0,130.1,1465290075781.0,42.952124,-71.65393900000001,3061,0.0,29629.0,1.5808350030124856,0
7355,8.067595543457697e+18,3061.0,164.74,3061.0,1465290105410.0,42.952124,-71.65393900000001,3061,7.312659685855433e+18,3061.0,42.54,1465290097098.0,42.952124,-71.65393900000001,3061,0.0,8312.0,1.5808350030124856,0
7363,5.571242172445268e+18,3061.0,207.84,3061.0,1465290182274.0,42.952124,-71.65393900000001,3061,6.49127453303684e+18,3061.0,80.66,1464898303725.0,42.952124,-71.65393900000001,3061,0.0,391878549.0,1.5808350030124856,1
7364,5.571242172445268e+18,3061.0,207.84,3061.0,1465290182274.0,42.952124,-71.65393900000001,3061,6.172337046484263e+18,3061.0,59.37,1464898307148.0,42.952124,-71.65393900000001,3061,0.0,391875126.0,1.5808350030124856,1
7365,5.571242172445268e+18,3061.0,207.84,3061.0,1465290182274.0,42.952124,-71.65393900000001,3061,5.700738853192278e+18,3061.0,39.94,1464898331715.0,42.952124,-71.65393900000001,3061,0.0,391850559.0,1.5808350030124856,1
7366,5.571242172445268e+18,3061.0,207.84,3061.0,1465290182274.0,42.952124,-71.65393900000001,3061,5.736458311413723e+18,3061.0,97.54,1465289594766.0,42.952124,-71.65393900000001,3061,0.0,587508.0,1.5808350030124856,0
7367,5.571242172445268e+18,3061.0,207.84,3061.0,1465290182274.0,42.952124,-71.65393900000001,3061,8.682195173128777e+18,3061.0,111.48,1465289601370.0,42.952124,-71.65393900000001,3061,0.0,580904.0,1.5808350030124856,0
7368,5.571242172445268e+18,3061.0,207.84,3061.0,1465290182274.0,42.952124,-71.65393900000001,3061,7.522084193072792e+18,3061.0,134.61,1465289642724.0,42.952124,-71.65393900000001,3061,0.0,539550.0,1.5808350030124856,0
